nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Rutz;Marco Müller’s set Inspirations menu promises well-balanced, creative;3;Berlin;Germany;52.5283507;13.3860867;Marco Müller;Modern Cuisine
ammolite - The Lighthouse Restaurant;The restaurant on the ground floor of the lighthouse offers;2;Rust;Germany;48.259724;7.7251226;Peter Hagen-Wiest;Modern Cuisine
Ösch Noir;In this elegantly designed restaurant boasting a chic and upscale;2;Donaueschingen;Germany;47.9655266;8.5474271;Manuel Ulrich;Modern Cuisine
AUGUST;Christian Grünwald has a distinct style that is all his;2;Augsburg;Germany;48.3710103;10.9126019;Christian Grünwald;Creative
Alexander Herrmann by Tobias Bätz;This trendy, modern and elegant restaurant acts as the backdrop;2;Wirsberg;Germany;50.1073707;11.6069241;Tobias Bätz;Creative
CODA Dessert Dining;This unique restaurant may focus on patisserie techniques, but it;2;Berlin;Germany;52.49014;13.4274219;René Frank;Creative
Courtier;This is a great setting for a gourmet restaurant. Housed;2;Wangels;Germany;54.3025337;10.7656888;Christian Scharrer;Creative
FACIL;FACIL is an oasis of calm amid the hustle and;2;Berlin;Germany;52.5090305;13.3737243;Joachim Gerner;Creative
Falco;He has his own personal style and it makes him;2;Leipzig;Germany;51.3463665;12.3754206;Peter Maria Schnurr;Creative
Gustav;Sophisticated, stylish and straightforward. The modern decor of this restaurant;2;Frankfurt on the Main;Germany;50.1207676;8.6704255;Jochim Busch;Creative
Horváth;Sebastian Frank has his very own style: clean and pared;2;Berlin;Germany;52.4964176;13.4206073;Sebastian Frank;Creative
Jante;"The food here is creative and not ""off the peg";2;Hanover;Germany;52.3701441;9.7607489;Tony Hohlfeld;Creative
Lorenz Adlon Esszimmer;The Adlon inevitably conjures up an image of stylish fine;2;Berlin;Germany;52.5159333;13.380011;Hendrik Otto;Creative
Obendorfers Eisvogel;The classically based food prepared here is sophisticated and elaborate;2;Neunburg vorm Wald;Germany;49.3383934;12.2619376;Hubert Obendorfer;Creative
Rosin;There’s one thing you can rely on for certain;2;Dorsten;Germany;51.7191315;7.0132284;Oliver Engelke;Creative
Söl'ring Hof;Seasonal, regional produce is essential in Johannes King’s cooking;2;Rantum;Germany;54.8536822;8.2887697;Jan-Phillip Berner;Creative
The Table Kevin Fehling;This relaxed restaurant really is one of a kind! Diners;3;Hamburg;Germany;53.5426229;10.0029797;Kevin Fehling;Creative
Vendôme;Joachim Wissler has been running the kitchen at the elegant;3;Bergisch Gladbach;Germany;50.9665691;7.1604778;Joachim Wissler;Creative
Victor's Fine Dining by christian bau;Christian Bau draws on absolute precision and an abundance of;3;Perl;Germany;49.5351732;6.3872109;Christian Bau;Creative
bianc;Mediterranean cuisine in a modern and creative style – this is;2;Hamburg;Germany;53.5430154;9.9943521;Matteo Ferrantino;Creative
Restaurant Bareiss;The kitchen here uses great skill and an unfailing instinct;3;Baiersbronn;Germany;48.5205845;8.3269876;Claus-Peter Lumpp;Classic French
Waldhotel Sonnora;Under the leadership of Clemens Rambichler, this restaurant continues to;3;Dreis;Germany;49.9377323;6.8109342;Clemens Rambichler;Classic French
temporaire - Schwarzwaldstube;Schwarzwaldstube's temporary home. A simple, elegant restaurant with a;3;Baiersbronn;Germany;48.5361528;8.3590633;Torsten Michel;Classic French
Alois - Dallmayr Fine Dining;In both the delicatessen and the gourmet restaurant of this;2;Munich;Germany;48.1384394;11.5771486;Christoph Kunz;Modern French
Esplanade;Housed in a former school building in the city centre;2;Saarbrücken;Germany;49.2349097;6.9996028;Silio Del Fabro;Classic Cuisine
EssZimmer;Once you have admired the cars on show, the food;2;Munich;Germany;48.1766707;11.557409;Bobby Bräuer;Modern French
Essigbrätlein;You have to ring the bell to be admitted to;2;Nuremberg;Germany;49.4551869;11.0747775;Andree Köthe;Market Cuisine
Haerlin;The food at Haerlin is powerful and intensely flavoured. The;2;Hamburg;Germany;53.5554424;9.9914638;Christoph Rüffer;Creative French
Hirschen;Together with husband Udo Weiler, Douce Steiner has found her;2;Sulzburg;Germany;47.8404612;7.7088806;Udo Weiler;Classic French
Lafleur;Lafleur serves beautifully presented, classic yet modern cuisine full of;2;Frankfurt on the Main;Germany;50.1214911;8.6565825;Andreas Krolik;Modern French
Le Cerf;Everything has a classic style at this restaurant. From the;2;Zweiflingen;Germany;49.2436455;9.5258355;Boris Rommel;Classic French
Le Pavillon;What makes Dollenberg's gourmet cuisine so special? A successful;2;Bad Peterstal;Germany;48.45741;8.25063;Martin Herrmann;Classic French
Les Deux;Host Fabrice Kieffer and his dedicated team make sure that;2;Munich;Germany;48.1393446;11.5745888;Gregor Goncharov;Modern French
Meierei Dirk Luther;Classic and modern styles in perfect harmony are evident in;2;Glücksburg;Germany;54.8225486;9.4999203;Dirk Luther;Classic Cuisine
Restaurant Heinz Winkler;It just wouldn’t be Winkler’s without this restaurant;2;Aschau im Chiemgau;Germany;47.779365;12.3217303;Heinz Winkler;Classic French
Steinheuers Restaurant Zur Alten Post;Steinheuer serves the epitome of classic cuisine. Regional and also;2;Bad Neuenahr-Ahrweiler;Germany;50.5509788;7.1642775;Hans Stefan Steinheuer;Classic French
Tim Raue;Originality is what makes Tim Raue's cuisine so unique;2;Berlin;Germany;52.5070342;13.3933841;Tim Raue;Asian
