nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Kabuki;A Japanese restaurant with a simple minimalist look that deliberately;1;Madrid;Spain;40.4532499;-3.6971974;Victor Serrano Martín;Japanese
Kaido Sushi Bar;Kaido only has space for ten guests per sitting, all;1;Valencia;Spain;39.470454;-0.3575637;Yoshikazu Yanome;Japanese
Kiro Sushi;"Kiro translates as ""homeward journey"" and as such reflects the";1;Logrono;Spain;42.4624094;-2.4494468;Félix Jiménez Martínez;Japanese
Koy Shunka;"In this restaurant, the name of which translates as ""intense";1;Barcelona;Spain;41.3857791;2.1754154;Hideki Matsuhisa;Japanese
La Gaia;Enjoy creative Mediterranean-focused cuisine that uses the best Iberian;1;Eivissa;Spain;38.9174239;1.4415572;Óscar Molina Ruiz;Fusion
La Prensa;Soul, imagination, sincerity and flavour – plus a real desire to;1;Saragossa;Spain;41.633181;-0.8746479;Marisa Barberán;Contemporary
Lera;If you enjoy wild game, make sure you book a;1;Castroverde de Campos;Spain;41.967639;-5.3137839;Luis Alberto Lera Collantes;Regional Cuisine
Lienzo;Lienzo occupies an elegant building in which the modern decor;1;Valencia;Spain;39.4750292;-0.3697428;María José Martínez Vicente;Mediterranean Cuisine
Magoga;A pleasant, contemporary restaurant run with great passion and enthusiasm;1;Cartagena;Spain;37.605446;-0.98376;María Gómez García;Regional Cuisine
Miguel González;A gastronomic discovery in this small village, accessed via a;1;Pereiro de Aguiar;Spain;42.3494457;-7.8129997;Miguel González Quintela;Contemporary
Mu•na;Located next to the Castillo de los Templarios, with a;1;Ponferrada;Spain;42.5434;-6.59309;Samuel Naveira Soria;Traditional Cuisine
Ola Martín Berasategui;Located inside the Hotel Tayko, where you can discover the;1;Bilbao;Spain;43.257918;-2.9263988;Raul Cabrera Durán;Contemporary
Peix & Brases;Located opposite the port, this restaurant has two different ambiences;1;Dénia;Spain;38.8461335;0.1078156;José Manuel Lopez Iglesias;Mediterranean Cuisine
Quimbaya;At Quimbaya, guests can savour enticing Colombian cuisine via an;1;Madrid;Spain;40.436379;-3.6930752;Edwin Rodríguez;Colombian
Real Balneario;Located right on the beach, this restaurant boasts an attractive;1;Salinas;Spain;43.5776638;-5.966378;Isaac Loya del Río;Traditional Cuisine
Ricardo Sanz Wellington;A legendary restaurant reflecting the gastronomic connection between Japan and;1;Madrid;Spain;40.4219171;-3.6843864;Ricardo Sanz;Japanese
Rincón de Diego;Located close to the Club Náutico, this restaurant has had;1;Cambrils;Spain;41.0667735;1.0631489;Diego Campos Muñoz;Traditional Cuisine
Saddle;The English name is a nod to the legendary Jockey;1;Madrid;Spain;40.4274475;-3.6911998;Adolfo Santos García;Contemporary
Sala;Behind the attractive stone façade is a bar with tables;1;Olost;Spain;41.9859741;2.0959879;Antonio Sala Cunill;Traditional Cuisine
Tula;This simple restaurant just a few metres from Arenal beach;1;Xàbia;Spain;38.7707289;0.1925837;Borja Susilla Bonilla;Mediterranean Cuisine
Versátil;Run by three brothers, one of whom is at the;1;Zarza de Granadilla;Spain;40.2372182;-6.0476206;Alejandro Hernández Talaván;Contemporary
Yugo;A Japanese restaurant that transports guests to the atmosphere of;1;Madrid;Spain;40.410625;-3.694612;Julián Mármol Cruz;Japanese
Zarate;The owner-chef here is passionate about fishing and the;1;Bilbao;Spain;43.262561;-2.9435024;Sergio Ortiz de Zarate;Seafood
Zortziko;One of Bilbao’s leading gastronomic icons which opened its;1;Bilbao;Spain;43.2645266;-2.929366;Daniel García Gómez;Contemporary
eMe Be Garrote;The unique, completely renovated Basque - cum - Scandinavian interior of this;1;Donostia / San Sebastián;Spain;43.3011123;-2.0099694;Javier Izquierdo Beltrán;Contemporary
Via Veneto;A famous property in attractive Belle Époque style with a;1;Barcelona;Spain;41.3924046;2.1389712;David Andrés Morera;Classic Cuisine
Zuberoa;This restaurant is family run and occupies a delightful Basque;1;Oiartzun;Spain;43.2931162;-1.8662787;Hilario Arbelaitz;Classic Cuisine
Smoked Room;An exclusive and slightly “clandestine” eatery that shares a space;2;Madrid;Spain;40.4385556;-3.691358;;Contemporary
Abama Kabuki;Situated in the golf club’s Casa Club, this restaurant;1;Guía de Isora;Spain;28.1706934;-16.7939375;;Japanese
Andra Mari;An attractive farmhouse located in the upper part of town;1;Galdakao;Spain;43.2343555;-2.8325069;;Traditional Cuisine
Cañabota;A unique restaurant with a difference and an atmosphere that;1;Seville;Spain;37.3935972;-5.9936533;;Seafood
Nintai;A full-on culinary experience that introduces Japanese cuisine to;1;Marbella;Spain;36.5097674;-4.8997997;;Japanese
