nombre;descripcion;estrellas;ciudad;pais;lat;lon;chef;tipo_cocina_1
Merlet;Merletís unique decor includes stunning features such as a;1;Schoorl;Netherlands;52.6998032;4.6944638;Jonathan Zandbergen;Modern Cuisine
Noble Kitchen;Resembling a UFO perched on the Bernardus golf course, this;1;Cromvoirt;Netherlands;51.6657301;5.2302915;Edwin Kats;Modern Cuisine
Posthoorn;Dinner at Posthoorn is akin to immersing yourself in years;1;Monnickendam;Netherlands;52.4609407;5.0352266;Jeroen Bavelaar;Modern Cuisine
De Swarte Ruijter;This cosy and characterful thatched-roof villa located by the;1;Holten;Netherlands;52.2961278;6.4200312;Erik de Mˆnnink;Modern Cuisine
Cheval Blanc;The enthusiasm of the team running Cheval Blanc is contagious;1;Heemstede;Netherlands;52.3602095;4.6289256;Huub P. van der Velden;Modern Cuisine
't Vlasbloemeken;Your visit to ít Vlasbloemeken promises to turn into a;1;Koewacht;Netherlands;51.2254016;3.9770577;Eric van Bochove;Modern Cuisine
De Nederlanden;Full of character, this former inn boasts a typical Dutch;1;Vreeland;Netherlands;52.2296936;5.0325179;Wilco Berends;Modern Cuisine
Sinne;Alexander Ioannou brings East and West together by adding spice;1;Amsterdam;Netherlands;52.3530586;4.8942525;Alexander Ioannou;Modern Cuisine
't Lansink;Warmth and character are the hallmarks of ít Lansink, which;1;Hengelo;Netherlands;52.2596759;6.7823645;Lars van Galen;Modern Cuisine
Latour;In this setting overlooking the beach and the North Sea;1;Noordwijk aan Zee;Netherlands;52.2415203;4.4271384;Marcel van Lier;Modern Cuisine
Kasteel Heemstede;Admire the grandeur of this fully restored 17C castle as;1;Houten;Netherlands;52.0330316;5.1252355;Ollie Schuiling;Modern Cuisine
Flicka;Flicka is the epitome of a modern restaurant in which;1;Kerkdriel;Netherlands;51.7851017;5.3222811;Thomas Van Santvoort;Modern Cuisine
Marrees;Sink down into the upholstered seats, breathe in the modern;1;Weert;Netherlands;51.2510546;5.7034285;Jan Marrees;Modern Cuisine
Basiliek;This former Gothic chapel with its stained-glass windows and;1;Harderwijk;Netherlands;52.35128;5.62098;Rik Jansma;Modern Cuisine
The White Room by Jacob Jan Boerma;Design and classic sophistication come together beautifully in this historic;1;Amsterdam;Nederland;52.372726;4.894229;;Modern Cuisine
Noni;"What was once the home of ëXmun Borg &amp; Sons Bakery";1;Valletta;Malta;35.9005092;14.5160236;Jonathan Brincat;Modern Cuisine
Under Grain;Enter the Rosselli Hotel and descend via the lift to;1;Valletta;Malta;35.8989233;14.5154686;Victor Borg;Modern Cuisine
De Mondion;The luxurious Xara Palace Hotel is set in a 16th;1;Mdina;Malta;35.8851399;14.4046065;Kevin Bonello (Exec );Modern Cuisine
House;Its dÈcor is unfussy, but this allows the focus to;1;Ardmore;Ireland;51.9485969;-7.7150584;Ian Doyle;Modern Cuisine
Bastion;Set in the very centre of town, Bastion is a;1;Kinsale;Ireland;51.7057106;-8.524084;Paul McDonald;Modern Cuisine
The Oak Room;The dining room of the impressive 1830s Adare Manor exhibits;1;Adare;Ireland;52.5636528;-8.7772396;Michael Tweedie;Modern Cuisine
Bastible;ëBastibleí is the name of the cast iron pot;1;Dublin City;Ireland;53.3321453;-6.2749102;;Modern Cuisine
Aniar;Both the dÈcor and the cooking at this stylish, laid;1;Galway;Ireland;53.2712451;-9.0569977;J.P. McMahon;Modern Cuisine
Glovers Alley;Set in a prime spot on the second floor of;1;Dublin City;Ireland;53.3392185;-6.2616367;;Modern Cuisine
Lady Helen;This impressive country house sits on a 1,500 acre;1;Thomastown;Ireland;52.5292434;-7.1878064;John Kelly;Modern Cuisine
Chestnut;Having travelled the world, locally born Rob Krawczyk (son of;1;Ballydehob;Ireland;51.562631;-9.4608167;Rob Krawczyk;Modern Cuisine
Variety Jones;This tiny restaurant sits sandwiched between other properties and there;1;Dublin City;Ireland;53.3430238;-6.2762931;Keelan Higgs;Modern Cuisine
dede;Turkish-born chef Ahmet Dede has made himself at home;1;Baltimore;Ireland;51.4835036;-9.3725309;Ahmet Dede;Modern Cuisine
Campagne;This long-standing restaurant is owned and run by experienced;1;Kilkenny;Ireland;52.655984;-7.2460652;Garrett Byrne;Modern Cuisine
Babel;Babel is a place which blends tradition with modernity. Its;1;Budapest;Hungary;47.4926593;19.0521838;;Modern Cuisine
Costes;A sophisticated restaurant on a lively street. The menu blends;1;Budapest;Hungary;47.4888947;19.0621394;;Modern Cuisine
Borkonyha Winekitchen;"A bustling wine-orientated restaurant close to the Basilica; over";1;Budapest;Hungary;47.4995114;19.0523573;¡kos S·rkˆzi;Modern Cuisine
Costes Downtown;Set on the ground floor of the Prestige Hotel, this;1;Budapest;Hungary;47.5011009;19.0486004;;Modern Cuisine
Stand;A glass-fronted kitchen is the focus at this eye;1;Budapest;Hungary;47.500189;19.0596925;Tam·s SzÈll;Modern Cuisine
CTC;CTCís move to a new location means that it;1;Athens;Greece;37.9804964;23.7168694;;Modern Cuisine
Hytra;Once the sun goes down, they fold back the roof;1;Athens;Greece;37.9580881;23.7189944;Anastasios Mantis;Modern Cuisine
Huberwirt;This charming, old-established restaurant is well known for all;1;Pleiskirchen;Germany;48.3069731;12.5964184;Alexander Huber;Modern Cuisine
Hannappel;Knut and Ulrike Hannappel's restaurant is a total departure;1;Essen;Germany;51.4370622;7.1050518;Knut Hannappel;Modern Cuisine
Roter Hahn;Maximilian Schmidt is now the third generation at the helm;1;Regensburg;Germany;49.0189139;12.0934977;Maximilian Schmidt;Modern Cuisine
Historisches Gasthaus Sanct Peter Restaurant Brogsitter;Temporarily closed due to flood damage. While the restaurant harmoniously;1;Bad Neuenahr-Ahrweiler;Germany;50.5306904;7.0780869;Tobias Rocholl;Modern Cuisine
Speisemeisterei;Here the ambience, food and service are all guaranteed to;1;Stuttgart;Germany;48.7128772;9.2135508;Stefan Gschwendtner;Modern Cuisine
Hofstube;"In the fine dining restaurant of the lovely ""Romantic and";1;Schmallenberg;Germany;51.159252;8.340913;Felix Weber;Modern Cuisine
SEO K¸chenhandwerk;The small restaurant in the SeeVital Hotel Schiff exudes a;1;Langenargen;Germany;47.5970584;9.5393481;Roland Pieber;Modern Cuisine
Ratsstuben;The seasonal cuisine served here is ambitious and modern, drawing;1;Haltern am See;Germany;51.7434765;7.1874241;Daniel Georgiev;Modern Cuisine
PAVO im Burghotel Falkenstein;"This restaurant proposes a ""sharing experience"" at an altitude of";1;Pfronten;Germany;47.5702434;10.5917274;Simon Schlachter;Modern Cuisine
Jungborn;This elegant restaurant with its wonderful vaulted sandstone ceiling and;1;Bad Sobernheim;Germany;49.7767707;7.6571982;Philipp Helzle;Modern Cuisine
Setzkasten;This gastronomic concept remains quite a novelty. In the basement;1;D¸sseldorf;Germany;51.2195261;6.782331;Anton Pahl;Modern Cuisine
Kulmeck by Tom Wickboldt;Tom Wickboldt, known for The O'ROOM, now brings creative;1;Heringsdorf;Germany;53.9598339;14.1608992;Tom Wickboldt;Modern Cuisine
Friedrich Franz;The chandeliers, hand-painted silk wallpaper and sophisticated table decorations;1;Bad Doberan;Germany;54.1437795;11.8423091;Ronny Siewert;Modern Cuisine
Koch und Kellner;"""Rejuvenated classic"" cuisine would be a fitting way to";1;Nuremberg;Germany;49.4491097;11.0568482;Gerald Hoffmann;Modern Cuisine
Kaupers Restaurant im Kapellenhof;This restaurant would make a great local! Warm and welcoming;1;Selzen;Germany;49.8639732;8.2551053;Sebastian Kauper;Modern Cuisine
Ostseelounge;Set on the fourth floor, this elegant modern restaurant boasts;1;Dierhagen;Germany;54.2879337;12.3245779;Pierre Nippkow;Modern Cuisine
Gabelspiel;This is a delightfully friendly restaurant: you can sense the;1;Munich;Germany;48.1136353;11.5777467;Florian Berger;Modern Cuisine
Seesteg;This is the attractive and tasteful restaurant located in the;1;Norderney;Germany;53.7075465;7.1389104;Markus Kebschull;Modern Cuisine
Johanns;Looking to combine real fine dining with designer shopping? Whether;1;Waldkirchen;Germany;48.729862;13.6007906;Michael Simon Reis;Modern Cuisine
Genuss-Atelier;Housed in the cosy and intimate vaulted cellar of a;1;Dresden;Germany;51.0676539;13.7761321;Marcus Blonkowski;Modern Cuisine
Gourmet-Restaurant Der Butt;This is the place to come for modern dishes with;1;Rostock;Germany;54.1792706;12.0992138;AndrÈ M¸nch;Modern Cuisine
Elements;With its industrial-style architecture, loft feel and elegant, upmarket;1;Dresden;Germany;51.0808169;13.7608648;Stephan Mieﬂner;Modern Cuisine
Sparkling Bistro;The attractive, friendly bistro is tucked away in the Amalienpassage;1;Munich;Germany;48.1519723;11.5779835;J¸rgen Wolfsgruber;Modern Cuisine
Schwarzreiter;Chic and upmarket without being overly formal, Schwarzreiter is this;1;Munich;Germany;48.1389131;11.581792;Hannes Reckziegel;Modern Cuisine
Schote;In Essen's city centre, Nelson M¸ller proposes a successful;1;Essen;Germany;51.437828;7.0052911;Nelson M¸ller;Modern Cuisine
Entenstuben;Enjoy friendly, attentive service and international cuisine with a modern;1;Nuremberg;Germany;49.4536072;11.0938941;Fabian Denninger;Modern Cuisine
Restaurant Urgestein;The emphasis here is on creativity and ingredient quality. The;1;Neustadt an der Weinstraﬂe;Germany;49.3540401;8.1354849;Hedi Rink;Modern Cuisine
VILLINO;A stylish, airy, bright restaurant with an orangery feel and;1;Lindau;Germany;47.567314;9.673153;Toni Neumann;Modern Cuisine
Lamm Rosswag;Enjoy creative cuisine at this restaurant which is run by;1;Vaihingen an der Enz;Germany;48.936683;8.916984;Steffen Ruggaber;Modern Cuisine
Zur Post;The restaurant in this traditional-style hotel is bright, modern;1;Odenthal;Germany;51.0324091;7.1150119;Alejandro Wilbrand;Modern Cuisine
Agata's;It is a real pleasure to sit in the chic;1;D¸sseldorf;Germany;51.2123205;6.7759356;Philipp Lange;Modern Cuisine
La SociÈtÈ;A place for gourmets since 1987, even if the location;1;Cologne;Germany;50.9285296;6.9372169;Leon Hofmockel;Modern Cuisine
Weinsinn;Youíll need to ring the bell to gain access;1;Frankfurt on the Main;Germany;50.1077083;8.6706931;Jochim Busch;Modern Cuisine
Burg Nideggen - Brockel Schlimbach;This historic, small room is really pretty with its wood;1;Nideggen;Germany;50.6886805;6.4778448;Tobias Schlimbach;Modern Cuisine
Weinsch‰nke Schloss Groenesteyn;This cosy and rustic-style former tavern housed in a;1;Kiedrich;Germany;50.0422126;8.0810284;Dirk Schrˆer;Modern Cuisine
Le Gourmet;The restaurant has real charm thanks to stylish historical details;1;Heidelberg;Germany;49.4167684;8.7149494;Mario Sauer;Modern Cuisine
Bieberbau;The atmosphere here is genuinely unique, not least thanks to;1;Berlin;Germany;52.4796363;13.3336378;Stephan Garkisch;Modern Cuisine
Berens am Kai;A cosy yet also elegant and modern restaurant, where everything;1;D¸sseldorf;Germany;51.2152409;6.7546397;Michal Slawik;Modern Cuisine
Alte Schule - Klassenzimmer;The name Klassenzimmer is the only reminder of this restaurant;1;Feldberger Seenlandschaft;Germany;53.3363358;13.5032425;Daniel Schmidthaler;Modern Cuisine
Alte Baiz;Gr¸ner Wald has received a new gastronomic addition: a cosy;1;Neuhausen;Germany;48.8182854;8.7698923;Claudio Urru;Modern Cuisine
der Schneider;The recently established restaurant in the Hotel Ambiente is modern;1;Dortmund;Germany;51.5125729;7.5329432;Phillip Schneider;Modern Cuisine
Lakeside;Set on the seventh floor, this light and airy restaurant;1;Hamburg;Germany;53.565225;9.9980345;Julian Stowasser;Modern Cuisine
s'ƒpfle;This is the culinary centrepiece of the picturesque Villa Linde;1;Bodman-Ludwigshafen;Germany;47.8005011;9.0369238;Kevin Leitner;Modern Cuisine
sein;Located in a quiet residential street, the interior of this;1;Karlsruhe;Germany;49.0062467;8.3818104;Thorsten Bender;Modern Cuisine
temporaire - Kˆhlerstube;After the fire in early 2020, the Kˆhlerstube can now;1;Baiersbronn;Germany;48.5360638;8.3592392;Florian Stolte;Modern Cuisine
Casala;The smart, upmarket interior and sophisticated modern cuisine here are;1;Meersburg;Germany;47.6910309;9.2770749;Markus Philippi;Modern Cuisine
THE IZAKAYA;"This trendy, casual eatery could be described as a ""Japanese";1;Wachenheim an der Weinstraﬂe;Germany;49.4388611;8.1815757;Benjamin Peifer;Modern Cuisine
NeoBiota;A great twofold concept: modern and appealingly uncomplicated. A delicious;1;Cologne;Germany;50.9378181;6.9426965;Erik Scheffler;Modern Cuisine
Christian & Friends, Tastekitchen;This pretty little townhouse located in a narrow street in;1;Fulda;Germany;50.5523614;9.676736;Christian Steska;Modern Cuisine
kochZIMMER in der Gastst‰tte zur Ratswaage;The Ratswaage is really stylish - historical on the outside, minimalist;1;Potsdam;Germany;52.3960758;13.0575786;David Schubert;Modern Cuisine
5;The tried-and-tested concept of a bar on the;1;Stuttgart;Germany;48.7800231;9.1780757;Alexander Dinter;Modern Cuisine
maiBeck;maiBeck offers uncomplicated, top-class cuisine at genuinely reasonable prices;1;Cologne;Germany;50.9403502;6.9617559;Jan C. Maier;Modern Cuisine
360∞;This restaurant on the third floor of Limburgís WERKStadt;1;Limburg an der Lahn;Germany;50.3844391;8.0614395;Alexander Hohlwein;Modern Cuisine
Demo;An unassuming-looking building hides this intimate room with oversized;1;Helsinki;Finland;60.1648421;24.9415804;Tommi Tuominen;Modern Cuisine
Olo;An attractive harbourside townhouse plays host to this cool, minimalist;1;Helsinki;Finland;60.1680792;24.9548241;;Modern Cuisine
Grˆn;A warmly run restaurant where the open kitchen is the;1;Helsinki;Finland;60.1646073;24.9326985;Toni Kostian;Modern Cuisine
Palace;This modernist building was built in 1952 for the Olympic;1;Helsinki;Finland;60.1653036;24.9523857;Eero Vottonen;Modern Cuisine
Ora;A small, homely restaurant with eight tables and a counter;1;Helsinki;Finland;60.1577677;24.9426803;Sasu Laukkonen;Modern Cuisine
SKYKITCHEN;It is worth making your way out to Lichtenberg: for;1;Berlin;Deutschland;52.5282836;13.4565275;Alexander Koppe;Modern Cuisine
Bembergs H‰uschen;This attractive Landlust country house hotel offers two dining options;1;Euskirchen;Deutschland;50.6225623;6.850819;Oliver Rˆder;Modern Cuisine
Keidenzeller Hof;This chic restaurant has a single set menu that combines;1;Langenzenn;Deutschland;49.4672666;10.7768228;Martin Grimmer;Modern Cuisine
Traube;A traditional restaurant with a modern touch. The service is;1;Efringen-Kirchen;Deutschland;47.6909385;7.5398759;Brian Wawryk;Modern Cuisine
Waidwerk;This is the Rottnerís culinary flagship, where the young;1;Nuremberg;Deutschland;49.4354114;11.0212737;Valentin Rottner;Modern Cuisine
DR.KOSCH;Volker Drkosch is well received with his friendly urban gastro;1;D¸sseldorf;Deutschland;51.2441832;6.7807831;Volker DRKOSCH;Modern Cuisine
Landwerk;The building housing this restaurant has had an eventful history;1;Wallerfangen;Deutschland;49.3273351;6.7205477;Marc Pink;Modern Cuisine
Buchner Welchenberg 1658;A family-run business since 1882, the Buchner is now;1;Niederwinkling;Deutschland;48.8765829;12.7757295;Mathias Achatz;Modern Cuisine
maximilian lorenz;Entirely dedicated to German cuisine, maximilian lorenz offers a creative;1;Cologne;Deutschland;50.9445986;6.9608324;Maximilian Lorenz;Modern Cuisine
Merkles Restaurant;Whether creative or regional, Thomas Merkle has a real flair;1;Endingen am Kaiserstuhl;Deutschland;48.1415478;7.7074626;Thomas Merkle;Modern Cuisine
Hugos;It is true that the view from the 14th floor;1;Berlin;Deutschland;52.506852;13.3455401;Eberhard Lange;Modern Cuisine
tulus lotrek;The USPs here are the warm and welcoming female owner;1;Berlin;Deutschland;52.4893627;13.4137112;Maximilian Strohe;Modern Cuisine
formel B;The friendly team create a relaxed environment at this appealing;1;Copenhagen;Denmark;55.6706842;12.5355099;Kristian Arpe-M¯ller;Modern Cuisine
GastromÈ;This intimate, keenly run Latin Quarter restaurant features a semi;1;Aarhus;Denmark;56.1578088;10.2100197;William J¯rgensen;Modern Cuisine
Domestic;This restaurant sets itself the challenge of using only Danish;1;Aarhus;Denmark;56.1590312;10.2118958;Morten Rastad;Modern Cuisine
Alouette;Thereís an underground, rock ëní roll vibe to this;1;Copenhagen;Denmark;55.6625132;12.5758339;Nick Curtin;Modern Cuisine
Ti Trin Ned;Elegant Ti Trin Ned offers beautiful sea views. Sourcing is;1;Fredericia;Denmark;55.5597311;9.7548686;Rainer Gassner;Modern Cuisine
Kokkeriet;This very welcoming restaurant, once a corner shop, is intimate;1;Copenhagen;Denmark;55.6876218;12.5849852;;Modern Cuisine
Me|Mu;This brightly decorated cellar restaurant provides a stylish backdrop for;1;Vejle;Denmark;55.7088364;9.5329065;Michael Munk;Modern Cuisine
Syttende;This restaurant is situated on the 17th floor of the;1;S¯nderborg;Denmark;54.9139503;9.7833821;Jesper Koch;Modern Cuisine
S¯ller¯d Kro;A characterful 17C thatched inn by a pond in a;1;Copenhagen;Denmark;55.8134465;12.4951512;Brian Mark Hansen;Modern Cuisine
Marchal;Named after Hotel DíAngleterreís 1755 founder, this stylish;1;Copenhagen;Denmark;55.6806399;12.584676;;Modern Cuisine
Field;Two friends run this stylishly understated restaurant. Czech dishes mix;1;Prague;Czech Republic;50.0918359;14.4220733;Radek Kaöp·rek;Modern Cuisine
La Degustation BohÍme Bourgeoise;This iconic restaurant sits within a historic building in the;1;Prague;Czech Republic;50.0911046;14.425067;Old?ich Sahajd·k;Modern Cuisine
Restaurant 360;A magical setting, starting with the entrance through Dubrovnikís;1;Dubrovnik;Croatia;42.6415506;18.1115484;Marijo Curi?;Modern Cuisine
Pelegrini;The rich gastronomic heritage of äibenik dates back to the;1;Sibenik;Croatia;43.7360494;15.8890466;"Rudolf ""Rudi"" ätefan";Modern Cuisine
Draga di Lovrana;A breathtaking location which can be enjoyed either from the;1;Lovran;Croatia;45.2757908;14.2511936;Zdravko Tomöi?;Modern Cuisine
Nebo;Situated on the fifth floor of the brand-new Hilton;1;Rijeka;Croatia;45.3470174;14.3507329;Deni Srdo?;Modern Cuisine
Noel;New chef Bruno Vokal may be young but, having worked;1;Zagreb;Croatia;45.810998;15.9880697;Bruno Vokal;Modern Cuisine
Alfred Keller;This elegant restaurant housed in the Alhambra Boutique Hotel boasts;1;Mali Loöinj;Croatia;44.5308235;14.4580907;Michael Gollenz;Modern Cuisine
Evvai;Chef Luiz Filipe Souzaís story is first and foremost;1;S„o Paulo;Brazil;-23.5670869;-46.6790725;Luiz Filipe Souza;Modern Cuisine
Lasai;Located in a historic building, this is a unique restaurant;1;Rio de Janeiro;Brazil;-22.9542315;-43.1956041;Rafa Costa e Silva;Modern Cuisine
't Stoveke;The chef of 't Stoveke follows in the footsteps of;1;Strombeek-Bever;Belgium;50.9049469;4.3507766;Daniel Antuna;Modern Cuisine
't Korennaer;Edwin Van Goethem jazzes up his cooking with international influences;1;Nieuwkerken-Waas;Belgium;51.1929468;4.1781069;Edwin Van Goethem;Modern Cuisine
't Overhamme;ët Overhamme has been a fine dining establishment since;1;Aalst;Belgium;50.928478;4.0662034;Patrick Bogaert;Modern Cuisine
Zur Post;The Pankert family has been delighting food lovers for three;1;Saint Vith;Belgium;50.28043;6.12611;Eric Pankert;Modern Cuisine
FRANQ;You only need to take one step over the threshold;1;Antwerpen;Belgium;51.2211509;4.4057647;Tim Meuleneire;Modern Cuisine
EED;Ambitious Philippe Heylen is proud of his house - made recipes;1;Leuven;Belgium;50.880639;4.7024848;Philippe Heylen;Modern Cuisine
Sir Kwinten;As soon as you enter this colourful historic townhouse, you;1;Sint-Kwintens-Lennik;Belgium;50.8056605;4.1554453;Glenn Verhasselt;Modern Cuisine
De Zuidkant;De Zuidkant immediately makes you feel at home, from the;1;Damme;Belgium;51.2517769;3.2823561;Patrick van Hoorn;Modern Cuisine
De Pastorie;This 17C stately home can only be described as superb;1;Lichtaart;Belgium;51.2260206;4.9241458;Carl Wens;Modern Cuisine
De Kristalijn;A true pleasure for the eyes, this futuristic building was;1;Genk;Belgium;50.9696725;5.5534543;Koen Somers;Modern Cuisine
Hostellerie Vivendum;The subtle restoration of this 18C presbytery has done nothing;1;Dilsen;Belgium;51.0332406;5.7363626;Alex Clevers;Modern Cuisine
Publiek;This loft - inspired bistro, by Olly Ceulenaere, has decided to;1;Gent;Belgium;51.0577511;3.7329199;Olly Ceulenaere;Modern Cuisine
JER;JER meaning Just Eat Right! Modern cuisine served in a;1;Hasselt;Belgium;50.9308782;5.3405435;Wim Schildermans;Modern Cuisine
Goffin;Timothy Goffin, who works alone in the kitchen, has created;1;Sint-Kruis;Belgium;51.2119551;3.2417056;Timothy Goffin;Modern Cuisine
M-Bistro;A friendly bistro that gets down to business! The chef;1;Nieuwpoort;Belgium;51.129825;2.7525755;Mattias Maertens;Modern Cuisine
Aux petits oignons;A contemporary restaurant in which no detail is left to;1;Jodoigne;Belgium;50.7418915;4.879794;StÈphane Lefebvre;Modern Cuisine
Bistro Racine;A casual vibe and good food depict the Racine, whose;1;Braine-le-Ch‚teau;Belgium;50.6819781;4.2731124;Jimmy Collodoro;Modern Cuisine
Magis;This historical house has an entirely refurbished, contemporary interior. The;1;Tongeren;Belgium;50.78176;5.4627023;Dimitry Lysens;Modern Cuisine
Chai Gourmand;Chef Pierre Massinís talent has made this modern establishment;1;Beuzet;Belgium;50.5296583;4.7456131;Pierre Massin;Modern Cuisine
Centpourcent;Every day Axel and Anneleen seek to do better than;1;Sint-Katelijne-Waver;Belgium;51.0557914;4.463224;Axel Colonna-Cesari;Modern Cuisine
La Plage d'AmÈe;Tastefully remodelled on a holiday theme, this restaurant enjoys a;1;Jambes;Belgium;50.4375904;4.8643861;Julien Wauthier;Modern Cuisine
[aend];The clean and minimalist design immediately catches the eye, as;1;Vienna;Austria;48.1896429;16.3410168;Fabian G¸nzel;Modern Cuisine
The Glass Garden;Schloss Mˆnchstein boasts a great location here: a distinctive glass;1;Salzburg;Austria;47.8039566;13.03569;Markus Mayr;Modern Cuisine
El Invernadero;Chef Rodrigo de la Calle is back in the Spanish;1;Madrid;Spain;40.4446541;-3.6989277;Rodrigo De la Calle;Modern Cuisine
El Nuevo Molino;Housed in a delightful 18C water mill, this restaurant features;1;Puente Arce;Spain;43.4060901;-3.9481445;JosÈ Antonio Gonz·lez GÛmez;Modern Cuisine
Nova;A restaurant with a minimalist feel run by two young;1;Ourense;Spain;42.33977;-7.8623301;Julio Sotomayor;Modern Cuisine
El Molino de Alcuneza;A restaurant with its own unmistakeable personality run by two;1;Sig¸enza;Spain;41.1055995;-2.6044708;Samuel Moreno;Modern Cuisine
El Doncel;The magic of modern gastronomy in an 18C mansion in;1;Sig¸enza;Spain;41.0692522;-2.643727;Enrique PÈrez MartÌnez;Modern Cuisine
Oria;Oria is spacious, modern and elegant, and expertly overseen by;1;Barcelona;Spain;41.3938241;2.1624525;Xabi Goikoetxea;Modern Cuisine
Pablo;Minimalism meets gastronomy at this family - run restaurant showcasing a;1;Leon;Spain;42.6004864;-5.5665652;Juan JosÈ Losada ChacÛn;Modern Cuisine
Eirado;Eirado occupies a typical house in the old quarter, where;1;Pontevedra;Spain;42.4326366;-8.6434132;IÒaki Bretal;Modern Cuisine
Kokotxa;Located in the quietest section of the old town, Kokotxa;1;Donostia / San Sebasti·n;Spain;43.3236003;-1.9870824;Daniel LÛpez Inza;Modern Cuisine
El BohÌo;Tradition and fine gastronomy combine perfectly in this restaurant famous;1;Illescas;Spain;40.1267656;-3.8462246;Pepe RodrÌguez Rey;Modern Cuisine
L'Antic MolÌ;A former flour mill in the middle of the country;1;Ulldecona;Spain;40.6096525;0.3378044;Vicent Guimer‡ Sales;Modern Cuisine
L'”;In the middle of the country but easy to find;1;Sant FruitÛs de Bages;Spain;41.7448966;1.9003874;Ivan Margalef SallÈs;Modern Cuisine
Fogony;Taking its name from the unusual dry warm wind that;1;Sort;Spain;42.4159399;1.1320159;Zaraida Cotonat Ruiz;Modern Cuisine
Silabario;Silabarioís setting will come as a pleasant surprise, given;1;Vigo;Spain;42.2365448;-8.7220674;Alberto Gonz·lez Prelcic;Modern Cuisine
Hofmann;The word ìgastronomyî reflects the great passion of Mey Hofmann;1;Barcelona;Spain;41.3971709;2.1530609;Silvia Hofmann;Modern Cuisine
Fierro;Fierro is unique in every sense of the word! Its;1;Valencia;Spain;39.4625709;-0.3726653;Carito LourenÁo;Modern Cuisine
Rodero;Creativity, imagination and passion are the buzzwords of this great;1;Pamplona;Spain;42.8160025;-1.6367286;Koldo Rodero;Modern Cuisine
Solana;Located next to the Santuario de la Bien Aparecida, the;1;Ampuero;Spain;43.3263141;-3.4531514;Ignacio Solana PÈrez;Modern Cuisine
Estany Clar;In this attractive 14C farmhouse, choose between the pleasant dining;1;Cercs;Spain;42.11699;1.85401;Josep Xandri Company;Modern Cuisine
Odiseo GastronÛmico;Odiseo occupies an impressively unique building dedicated to the pure;1;Murcia;Spain;38.0244458;-1.1432888;Nazario Cano LÛpez;Modern Cuisine
HospederÌa El Bat·n;A restaurant with a rustic-regional feel occupying an old;1;Tramacastilla;Spain;40.42797;-1.5602059;MarÌa JosÈ Meda;Modern Cuisine
El Retiro;This restaurant has an attractive entrance hall and a rustic;1;Llanes;Spain;43.4123756;-4.7621095;Ricardo Gonz·lez Sotres;Modern Cuisine
El Serbal;This culinary reference in Santander complements its gastronomic experience with;1;Santander;Spain;43.4776869;-3.7881718;;Modern Cuisine
Nublo;Occupying a 16C aristocratic property in which the interior design;1;Haro;Spain;42.5777859;-2.8465048;;Modern Cuisine
Gayt·n;A gastronomic space designed to cause a stir! The designer;1;Madrid;Spain;40.4493113;-3.6783632;Javier Aranda Revuelta;Modern Cuisine
Retama;A gem of a restaurant situated in the exclusive La;1;Torrenueva;Spain;38.670718;-3.3219559;;Modern Cuisine
Retiro da CostiÒa;A combination of excellence and plenty of personality. This restaurant;1;Santa Comba;Spain;43.0334653;-8.8038837;Alberto Lareo;Modern Cuisine
Emporium;Run by the fourth generation of the family with twins;1;CastellÛ d'Emp˙ries;Spain;42.2558205;3.0760903;Joan y Marius Jord· i GirÛ;Modern Cuisine
En la Parra;This restaurant is run by a couple with lots of;1;Salamanca;Spain;40.9606615;-5.6642767;Rocio Parra Haro;Modern Cuisine
L'AlianÁa 1919 d'AnglËs;A building dating from 1919 that has preserved a slice;1;AnglËs;Spain;41.95616;2.6390996;Alex Carrera Alonso;Modern Cuisine
Marc Fosh;Occupies a 17th century seminar now revamped in an avant;1;Palma;Spain;39.5735982;2.6513729;Marc Fosh;Modern Cuisine
Baluarte;A restaurant occupying an impressive location within an aristocratic building;1;Soria;Spain;41.7625609;-2.4656422;”scar Javier GarcÌa Marina;Modern Cuisine
Massana;A serious, well - run restaurant that has been in business;1;Girona;Spain;41.98505;2.81958;Pere Massana R‡fols;Modern Cuisine
Tresmacarrons;This family - run eatery has an obvious predilection for seasonal;1;El Masnou;Spain;41.4827541;2.3327657;Miquel Aldana Reche;Modern Cuisine
Baeza & Rufete;A restaurant that exudes a passion for cooking, plenty of;1;Alacant;Spain;38.368797;-0.433443;Joaquin Baeza Rufete;Modern Cuisine
Trigo;A restaurant with a modern appearance just a few steps;1;Valladolid;Spain;41.6526058;-4.7244307;Victor Martin;Modern Cuisine
Mant˙a;A restaurant with a minimalist feel offering modern cuisine based;1;Jerez de la Frontera;Spain;36.6874746;-6.1359243;Israel Ramos;Modern Cuisine
A¸rt;A restaurant with a surprising location in the lobby of;1;Barcelona;Spain;41.4089295;2.217281;Artur MartÌnez  GarcÌa;Modern Cuisine
Trivio;Although located away from the townís historic centre, this;1;Cuenca;Spain;40.0741657;-2.1376977;Jes˙s Segura GarcÌa;Modern Cuisine
Malena;Occupying an old dairy, nowadays converted into a research centre;1;Gimenells;Spain;41.6563324;0.3896166;Josep M™ CastaÒo PiÒol;Modern Cuisine
Ayalga;Part of the Villa Rosario hotel, which boasts a stunning;1;Ribadesella;Spain;43.4651241;-5.067508;;Modern Cuisine
